#Samples have International Geo Sample Numbers (IGSNs) registered with System for Earth Sample Registration (SESAR; https://www.geosamples.org/about/services#igsnregistration). This file maps between sample names and IGSNs. It conforms to the ESS-DIVE Sample ID and Metadata Reporting Format (IGSN-ESS) v1.1.0 (Damerow et al. 2020). Some information may be repeated between the field metadata file and this file. Parent_IGSN is the IGSN for each site ID. The original site ID is listed in the Locality column.,,,,,,,,,,,,,,,,,,,,,
Sample_Name,IGSN,Parent_IGSN,Other_Names,Material,Field_Name_Informal_Classification,Collection_Method,Collection_Method_Description,Comment,Latitude,Longitude,Primary_Physiographic_Feature,Physiographic_Feature_Name,Locality,Country,State_or_Province,City_or_Township,Field_Program_Cruise,Collector_Chief_Scientist,Collection_Date,Related_URL,Related_URL_Type
S19S_0064_Sediment-U,IEWDR017P,IEWDR00Q9,NSF Critical Zone Observatory (CZO) site: Shale Hills,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,40.61507,-78.00688,stream,Shavers Creek,S19S_0064,United States,Pennsylvania,Petersburg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Brandon Forsythe, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0065_Sediment-D,IEWDR017Q,IEWDR00QA,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,38.509458,-122.888357,stream,Russian River,S19S_0065,United States,California,Guerneville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Michelle Newcomer, 2019-09-02,https://whondrs.pnnl.gov,regular URL
S19S_0065_Sediment-M,IEWDR017R,IEWDR00QA,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,38.50916,-122.883392,stream,Russian River,S19S_0065,United States,California,Guerneville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Michelle Newcomer, 2019-09-02,https://whondrs.pnnl.gov,regular URL
S19S_0065_Sediment-U,IEWDR017S,IEWDR00QA,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,38.509635,-122.8834,stream,Russian River,S19S_0065,United States,California,Guerneville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Michelle Newcomer, 2019-09-02,https://whondrs.pnnl.gov,regular URL
S19S_0066_Sediment-D,IEWDR017T,IEWDR00QB,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,35.19845,-106.643178,stream,Rio Grande,S19S_0066,United States,New Mexico,Albuquerque,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Peter Regier, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0066_Sediment-M,IEWDR017U,IEWDR00QB,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,35.198511,-106.643131,stream,Rio Grande,S19S_0066,United States,New Mexico,Albuquerque,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Peter Regier, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0066_Sediment-U,IEWDR017V,IEWDR00QB,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,35.198601,-106.643074,stream,Rio Grande,S19S_0066,United States,New Mexico,Albuquerque,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Peter Regier, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0067_Sediment-D,IEWDR017W,IEWDR00QC,NSF Long Term Ecological Research (LTER) site: Kellogg Biological Station,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,42.3921,-85.35412,stream,Augusta Creek,S19S_0067,United States,Michigan,Hickory Corners,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),David Weed, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0067_Sediment-M,IEWDR017X,IEWDR00QC,NSF Long Term Ecological Research (LTER) site: Kellogg Biological Station,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,42.39201,-85.354,stream,Augusta Creek,S19S_0067,United States,Michigan,Hickory Corners,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),David Weed, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0067_Sediment-U,IEWDR017Y,IEWDR00QC,NSF Long Term Ecological Research (LTER) site: Kellogg Biological Station,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,42.39193,-85.35402,stream,Augusta Creek,S19S_0067,United States,Michigan,Hickory Corners,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),David Weed, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0068_Sediment-D,IEWDR017Z,IEWDR00QD,USDA Forest Service Experimental Forest site: HJ Andrews,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,44.207316,-122.258091,stream,Watershed 01 stream,S19S_0068,United States,Oregon,Blue River,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Skuyler Herzog, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0068_Sediment-M,IEWDR0180,IEWDR00QD,USDA Forest Service Experimental Forest site: HJ Andrews,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,44.207273,-122.257913,stream,Watershed 01 stream,S19S_0068,United States,Oregon,Blue River,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Skuyler Herzog, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0068_Sediment-U,IEWDR0181,IEWDR00QD,USDA Forest Service Experimental Forest site: HJ Andrews,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,44.207269,-122.257915,stream,Watershed 01 stream,S19S_0068,United States,Oregon,Blue River,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Skuyler Herzog, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0069_Sediment-D,IEWDR0182,IEWDR00QE,USDA Forest Service Experimental Watershed site: Caspar Creek,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.362202,-123.735151,stream,North Fork Caspar Creek,S19S_0069,United States,California,Ft. Bragg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Tyler Kappen and Katherine McCredie, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0069_Sediment-M,IEWDR0183,IEWDR00QE,USDA Forest Service Experimental Watershed site: Caspar Creek,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.362129,-123.734753,stream,North Fork Caspar Creek,S19S_0069,United States,California,Ft. Bragg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Tyler Kappen and Katherine McCredie, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0069_Sediment-U,IEWDR0184,IEWDR00QE,USDA Forest Service Experimental Watershed site: Caspar Creek,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.362343,-123.734848,stream,North Fork Caspar Creek,S19S_0069,United States,California,Ft. Bragg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Tyler Kappen and Katherine McCredie, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0070_Sediment-D,IEWDR0185,IEWDR00QF,USDA Forest Service Experimental Watershed site: Caspar Creek,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.339914,-123.752414,stream,South Fork Caspar Creek,S19S_0070,United States,California,Ft. Bragg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Tyler Kappen and Katherine McCredie, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0070_Sediment-M,IEWDR0186,IEWDR00QF,USDA Forest Service Experimental Watershed site: Caspar Creek,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.339892,-123.752441,stream,South Fork Caspar Creek,S19S_0070,United States,California,Ft. Bragg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Tyler Kappen and Katherine McCredie, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0070_Sediment-U,IEWDR0187,IEWDR00QF,USDA Forest Service Experimental Watershed site: Caspar Creek,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.339682,-123.752011,stream,South Fork Caspar Creek,S19S_0070,United States,California,Ft. Bragg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Tyler Kappen and Katherine McCredie, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0071_Sediment-D,IEWDR0188,IEWDR00QG,NSF Critical Zone Observatory (CZO) site: Boulder Creek,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,40.012917,-105.458575,stream,Gordon Creek,S19S_0071,United States,Colorado,Nederland,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Dillon Ragar, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0071_Sediment-M,IEWDR0189,IEWDR00QG,NSF Critical Zone Observatory (CZO) site: Boulder Creek,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,40.0128376,-105.4589026,stream,Gordon Creek,S19S_0071,United States,Colorado,Nederland,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Dillon Ragar, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0071_Sediment-U,IEWDR018A,IEWDR00QG,NSF Critical Zone Observatory (CZO) site: Boulder Creek,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,40.0129961,-105.4588818,stream,Gordon Creek,S19S_0071,United States,Colorado,Nederland,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Dillon Ragar, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0072_Sediment-D,IEWDR018B,IEWDR00QH,NSF Long Term Ecological Research (LTER) site: Plum Island Ecosystems,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,42.5235645,-71.1848201,stream,Sawmill Brook,S19S_0072,United States,Massachusettes,Burlington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Andrew Robison and Sarah Bower, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0072_Sediment-M,IEWDR018C,IEWDR00QH,NSF Long Term Ecological Research (LTER) site: Plum Island Ecosystems,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,42.5235479,-71.18851406,stream,Sawmill Brook,S19S_0072,United States,Massachusettes,Burlington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Andrew Robison and Sarah Bower, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0072_Sediment-U,IEWDR018D,IEWDR00QH,NSF Long Term Ecological Research (LTER) site: Plum Island Ecosystems,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,42.5233858,-71.1854501,stream,Sawmill Brook,S19S_0072,United States,Massachusettes,Burlington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Andrew Robison and Sarah Bower, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0073_Sediment-D,IEWDR018E,IEWDR00QI,NSF Long Term Ecological Research (LTER) site: Plum Island Ecosystems,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,42.7688065,-70.9164986,stream,Cart Creek,S19S_0073,United States,Massachusettes,Newbury,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Andrew Robison & Sarah Bower, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0073_Sediment-M,IEWDR018F,IEWDR00QI,NSF Long Term Ecological Research (LTER) site: Plum Island Ecosystems,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,42.7694593,-70.9167967,stream,Cart Creek,S19S_0073,United States,Massachusettes,Newbury,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Andrew Robison & Sarah Bower, 2019-08-12,https://whondrs.pnnl.gov,regular URL
