#Samples have International Generic Sample Numbers (IGSNs) registered with System for Earth Sample Registration (SESAR; https://www.geosamples.org/about/services#igsnregistration). This file maps between sample names and IGSNs. It conforms to the ESS-DIVE Sample ID and Metadata Reporting Format (IGSN-ESS) v1.1.0 (Damerow et al. 2020). Some information may be repeated between the field metadata file and this file. Parent_IGSN is the IGSN for each site ID. The original site ID is listed in the Locality column.,,,,,,,,,,,,,,,,,,,,,
Sample_Name,IGSN,Parent_IGSN,Other_Names,Material,Field_Name_Informal_Classification,Collection_Method,Collection_Method_Description,Comment,Latitude,Longitude,Primary_Physiographic_Feature,Physiographic_Feature_Name,Locality,Country,State_or_Province,City_or_Township,Field_Program_Cruise,Collector_Chief_Scientist,Collection_Date,Related_URL,Related_URL_Type
S19S_0037_Sediment-U,10.58052/IEWDR015H,10.58052/IEWDR00PI,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.8579143,-75.7831181,stream,White Clay Creek,S19S_0037,United States,Pennsylvania,Avondale,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Raven Bier. Clara Mendoza-Lera. Laura Zgleszewski, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0038_Sediment-D,10.58052/IEWDR015I,10.58052/IEWDR00PJ,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.8594333,-75.7839486,stream,White Clay Creek,S19S_0038,United States,Pennsylvania,Avondale,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Raven Bier. Clara Mendoza-Lera. Laura Zgleszewski, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0038_Sediment-M,10.58052/IEWDR015J,10.58052/IEWDR00PJ,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.8595115,-75.7840693,stream,White Clay Creek,S19S_0038,United States,Pennsylvania,Avondale,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Raven Bier. Clara Mendoza-Lera. Laura Zgleszewski, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0038_Sediment-U,10.58052/IEWDR015K,10.58052/IEWDR00PJ,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.8595761,-75.784143,stream,White Clay Creek,S19S_0038,United States,Pennsylvania,Avondale,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Raven Bier. Clara Mendoza-Lera. Laura Zgleszewski, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0039_Sediment-D,10.58052/IEWDR015L,10.58052/IEWDR00PK,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,35.966194,-84.359197,stream,East Fork Poplar Creek,S19S_0039,United States,Tennessee,Oak Ridge,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Scott Brooks/ Kenneth Lowe, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0039_Sediment-M,10.58052/IEWDR015M,10.58052/IEWDR00PK,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,35.966319,-84.358455,stream,East Fork Poplar Creek,S19S_0039,United States,Tennessee,Oak Ridge,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Scott Brooks/ Kenneth Lowe, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0039_Sediment-U,10.58052/IEWDR015N,10.58052/IEWDR00PK,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,35.966243,-84.357361,stream,East Fork Poplar Creek,S19S_0039,United States,Tennessee,Oak Ridge,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Scott Brooks/ Kenneth Lowe, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0040_Sediment-D,10.58052/IEWDR015O,10.58052/IEWDR00PL,NSF Long Term Ecological Research (LTER) site: Konza Prairie,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.087889,-96.584725,stream,Kings Creek (N04D),S19S_0040,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Walter Dodds, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0040_Sediment-M,10.58052/IEWDR015P,10.58052/IEWDR00PL,NSF Long Term Ecological Research (LTER) site: Konza Prairie,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,69.087692,-96.584798,stream,Kings Creek (N04D),S19S_0040,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Walter Dodds, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0040_Sediment-U,10.58052/IEWDR015Q,10.58052/IEWDR00PL,NSF Long Term Ecological Research (LTER) site: Konza Prairie,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.08766,-96.58479,stream,Kings Creek (N04D),S19S_0040,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Walter Dodds, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0041_Sediment-D,10.58052/IEWDR015R,10.58052/IEWDR00PM,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,44.299994,-120.858196,stream,Crooked River,S19S_0041,United States,Oregon,Prineville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Skuyler Herzog, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0041_Sediment-M,10.58052/IEWDR015S,10.58052/IEWDR00PM,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,44.300038,-120.858255,stream,Crooked River,S19S_0041,United States,Oregon,Prineville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Skuyler Herzog, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0041_Sediment-U,10.58052/IEWDR015T,10.58052/IEWDR00PM,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,44.300082,-120.85829,stream,Crooked River,S19S_0041,United States,Oregon,Prineville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Skuyler Herzog, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0042_Sediment-D,10.58052/IEWDR015U,10.58052/IEWDR00PN,NSF Long Term Ecological Research (LTER) site: Florida Coastal Everglades,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,25.40976,-80.96434,stream,Shark River Slough,S19S_0042,United States,Florida,Flamingo,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),John Kominoski. Christopher Rizze, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0042_Sediment-M,10.58052/IEWDR015V,10.58052/IEWDR00PN,NSF Long Term Ecological Research (LTER) site: Florida Coastal Everglades,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,25.40979,-80.96423,stream,Shark River Slough,S19S_0042,United States,Florida,Flamingo,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),John Kominoski. Christopher Rizze, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0042_Sediment-U,10.58052/IEWDR015W,10.58052/IEWDR00PN,NSF Long Term Ecological Research (LTER) site: Florida Coastal Everglades,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,25.40982,-80.96423,stream,Shark River Slough,S19S_0042,United States,Florida,Flamingo,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),John Kominoski. Christopher Rizze, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0043_Sediment-D,10.58052/IEWDR015X,10.58052/IEWDR00PO,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,43.14501,-89.472992,stream,Dorn Creek,S19S_0043,United States,Wisconsin,Middleton,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Eric Roden and Lisa Haas, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0043_Sediment-M,10.58052/IEWDR015Y,10.58052/IEWDR00PO,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,43.145025,-89.472023,stream,Dorn Creek,S19S_0043,United States,Wisconsin,Middleton,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Eric Roden and Lisa Haas, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0043_Sediment-U,10.58052/IEWDR015Z,10.58052/IEWDR00PO,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,43.145025,-89.472134,stream,Dorn Creek,S19S_0043,United States,Wisconsin,Middleton,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Eric Roden and Lisa Haas, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0044_Sediment-D,10.58052/IEWDR0160,10.58052/IEWDR00PP,USDA Forest Service Experimental Forest: Santee,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,33.131027,-79.811134,stream,Huger Creek,S19S_0044,United States,South Carolina,Cordesville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Carl Trettin / Julie Arnold, 2019-08-06,https://whondrs.pnnl.gov,regular URL
S19S_0044_Sediment-M,10.58052/IEWDR0161,10.58052/IEWDR00PP,USDA Forest Service Experimental Forest: Santee,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,33.130966,-79.810626,stream,Huger Creek,S19S_0044,United States,South Carolina,Cordesville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Carl Trettin / Julie Arnold, 2019-08-06,https://whondrs.pnnl.gov,regular URL
S19S_0044_Sediment-U,10.58052/IEWDR0162,10.58052/IEWDR00PP,USDA Forest Service Experimental Forest: Santee,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,33.130796,-79.810168,stream,Huger Creek,S19S_0044,United States,South Carolina,Cordesville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Carl Trettin / Julie Arnold, 2019-08-06,https://whondrs.pnnl.gov,regular URL
S19S_0045_Sediment-D,10.58052/IEWDR0163,10.58052/IEWDR00PQ,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,52.475193,13.631299,stream,Erpe River sidechannel,S19S_0045,Germany,Brandenburg,Berlin-Heidemühle,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Birgit Mueller, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0045_Sediment-M,10.58052/IEWDR0164,10.58052/IEWDR00PQ,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,52.476556,13.625541,stream,Erpe River sidechannel,S19S_0045,Germany,Brandenburg,Berlin-Heidemühle,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Birgit Mueller, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0045_Sediment-U,10.58052/IEWDR0165,10.58052/IEWDR00PQ,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,52.476254,13.625944,stream,Erpe River sidechannel,S19S_0045,Germany,Brandenburg,Berlin-Heidemühle,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Birgit Mueller, 2019-08-05,https://whondrs.pnnl.gov,regular URL
